"שם הצעת החוק","מדרג","מספר חוק",ניקוד", "קישור להצעת החוק", "הסבר הדירוג","הערות אחרות","הגיע להצבעה?","עבר?","יוזם ראשון","חתומים"
"הצעת חוק הפיקוח על שירותים פיננסיים (קופות גמל) (תיקון - הגבלת דמי ניהול לעמית שסיים את עבודתו), התש"ף-2020",,פ/145/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086553,"",,0,0,מרב מיכאלי
"הצעת חוק לתיקון פקודת מס הכנסה (פטור ממס על מלגה לחוקר), התש"ף-2020",,פ/146/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086548,"",,0,0,מרב מיכאלי
"הצעת חוק לתיקון פקודת המסים (גבייה) (ביטול החוק), התש"ף-2020",,פ/147/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086540,"",,0,0,מרב מיכאלי
"הצעת חוק הפיקוח על שירותים פיננסיים (עיסוק בייעוץ מימון דיור), התש"ף-2020",,פ/148/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086324,"",,0,0,מיקי לוי
"הצעת חוק איסור אלימות בספורט (תיקון - איסור התבטאות גזענית מטעמים של זהות מגדרית או נטייה מינית), התש"ף-2020",,פ/149/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086146,"",,0,0,עידן רול
"הצעת חוק לימוד חובה (תיקון - איסור על גביית תשלומי הורים), התש"ף-2020",dup_laws_bot,פ/150/23,-3,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086135,"נסיון להשיג שיוויון על ידי כפייה לבינוניות ראה חוק פ/593/22 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2081758",,0,0,מיכאל מרדכי ביטון
"הצעת חוק זיכרון השואה (תמיכה במוסדות הנצחה), התש"ף-2020",,פ/151/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086098,"",,0,0,אלעזר שטרן
"הצעת חוק חינוך מיוחד (תיקון - הרחבה לגבי מוסדות שאינם מוכרים), התש"ף-2020",,פ/152/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085853,"",,1,0,יעקב אשר,משה גפני,אורי מקלב
"הצעת חוק הסעה בטיחותית לילדים ולפעוטות עם מוגבלות (תיקון - הרחבת ההגדרה מוסד חינוך), התש"ף-2020",,פ/153/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085829,"",,0,0,יעקב אשר,משה גפני,אורי מקלב
"הצעת חוק חינוך ממלכתי (תיקון - שלילת השתתפות בתקציב עקב הפליה), התש"ף-2020",,פ/154/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086572,"",,1,0,מרב מיכאלי
"הצעת חוק ההתייעלות הכלכלית (תיקוני חקיקה ליישום התכנית הכלכלית לשנים 2009 ו-2010) (תיקון - סיוע לעסקים קטנים ובינוניים בהתמודדות עם נגיף הקורונה) (הוראת שעה), התש"ף-2020",,פ/155/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086267,"",,0,0,מרב מיכאלי
"הצעת חוק עבודת נשים (תיקון - שעות היעדרות מעבודה לאישה בהריון בר-סיכון), התש"ף-2020",,פ/156/23,-2,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085935,"ראה חוק פ/90/22 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2081551",,0,0,חוה אתי עטייה
"הצעת חוק הסכמים לנשיאת עוברים (אישור הסכם ומעמד היילוד) (תיקון - הרחבת הזכאות להליכי נשיאת עוברים והרחבת ההגנה על האם הנושאת), התש"ף-2020",kirill2785@gmail.com,פ/157/23,1,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085963,"נראה שהצעת החוק לא פוגעת באף אחד ורק מאפשר אופציית פונדקאות ליותר אנשים, גם לגברים.
נ.ב.
הפונדקאות היא בתשלום.
קשור לחרות אישית.",,0,0,ניצן הורוביץ
"הצעת חוק הכשרות לאנשי מקצוע בנושא זיהוי ודיווח על התעללות בילדים, התש"ף-2020",,פ/158/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086036,"",,0,0,קרן ברק
"הצעת חוק שוויון זכויות לאנשים עם מוגבלות (תיקון - פטור מהמתנה בתור לנכי גפיים), התש"ף-2020",,פ/159/23,-1,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085961,"ראה חוק פ/86/22 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2081461",,0,0,חוה אתי עטייה
"הצעת חוק הביטוח הלאומי (תיקון - ביטול מענק עבודה מועדפת), התש"ף-2020",kirill2785@gmail.com,פ/160/23,3,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085955,"עיוות מרכזי בצומת חשובה בחיים.",,0,0,שרן מרים השכל
"הצעת חוק יסודות התקציב (תיקון - תקציב המוקצה למאבק בנגיף הקורונה) (הוראת שעה), התש"ף-2020",,פ/161/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086265,"",,0,0,מרב מיכאלי
"הצעת חוק לפיצוי לנפגעי נגיף הקורונה, התש"ף-2020",,פ/162/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086262,"",,0,0,מרב מיכאלי
"הצעת חוק-יסוד: הממשלה (תיקון - הגבלת כהונת ראש הממשלה לשתי תקופות כהונה רצופות)",dup_laws_bot,פ/163/23,-1,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085610,"פוגע בחופש הבחירה של האזרחים. ראה חוק פ/155/22 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2082936",,0,0,מרב מיכאלי
"הצעת חוק-יסוד: הממשלה (תיקון - הגבלת כהונת ראש הממשלה לשתי תקופות כהונה רצופות)",dup_laws_bot,פ/164/23,-1,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085673,"פוגע בחופש הבחירה של האזרחים. ראה חוק פ/155/22 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2082936",,1,0,מרב מיכאלי
"הצעת חוק-יסוד: הממשלה (תיקון - סייג להטלת התפקיד להרכיב ממשלה)",kirill2785@gmail.com,פ/165/23,0,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085878,"לא קשור לליברליזם. קטגוריית ממשל.",,0,0,אחמד טיבי,אוסאמה סעדי,מנסור עבאס,ווליד טאהא,היבה יזבק,סמי אבו שחאדה,סונדוס סאלח
"הצעת חוק דחיית תשלומי הלוואה (נגיף קורונה החדש) (הוראת שעה), התש"ף-2020",,פ/166/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087362,"",,0,0,שלמה קרעי,מיכאל מרדכי ביטון,בועז טופורובסקי,מיכאל מלכיאלי,איציק שמולי
"הצעת חוק ציון יום לאומי לתרומתה ולפועלה של העדה הדרוזית (תיקון - עיגון מעמדה של העדה הדרוזית כשוות זכויות במדינת ישראל), התש"ף-2020",,פ/167/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086219,"",,0,0,חמד עמאר,אביגדור ליברמן,עודד פורר,יבגני סובה,אלי אבידר,יוליה מלינובסקי קונין,אלכס קושניר
"הצעת חוק-יסוד: הממשלה (תיקון - בחירה ישירה לראש הממשלה וחלוקת מנדטים לסיעות הקואליציה)",,פ/168/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086117,"",,0,0,שלמה קרעי,חוה אתי עטייה
"הצעת חוק-יסוד: הממשלה (תיקון - חובת מינוי ממלא מקום ראש הממשלה)",,פ/169/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086273,"",,0,0,אלעזר שטרן
"הצעת חוק-יסוד: הממשלה (תיקון - הפסקת כהונה של ראש הממשלה, שר או סגן שר מחמת הגשת כתב אישום)",kirill2785@gmail.com,פ/170/23,0,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086806,"לא קשור לליברליזם. קטגוריית ממשל.",,1,0,אלי אבידר,עודד פורר,יבגני סובה,יוליה מלינובסקי קונין,חמד עמאר,אלכס קושניר
"הצעת חוק-יסוד: הממשלה (תיקון - חובת מינוי ממלא מקום ראש הממשלה)",,פ/171/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086642,"",,0,0,מרב מיכאלי
"הצעת חוק-יסוד: הממשלה (תיקון - סייג להטלת התפקיד להרכיב ממשלה)",kirill2785@gmail.com,פ/172/23,0,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085834,"לא קשור לליברליזם. קטגוריית ממשל.",,1,0,יאיר לפיד,משה יעלון,מאיר כהן,עפר שלח,אורנה ברביבאי,קארין אלהרר,יואל רזבוזוב,אלעזר שטרן,מיקי לוי,ע'דיר כמאל מריח,רם בן ברק,יואב סגלוביץ',בועז טופורובסקי,אורלי פרומן,אנדרי קוז'ינוב,עידן רול
"הצעת חוק-יסוד: הממשלה (תיקון - הפסקת כהונה של ראש הממשלה, שר או סגן שר מחמת הגשת כתב אישום)",kirill2785@gmail.com,פ/173/23,0,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085959,"לא קשור לליברליזם. קטגוריית ממשל.",,0,0,יאיר לפיד,משה יעלון,מאיר כהן,עפר שלח,אורנה ברביבאי,קארין אלהרר,יואל רזבוזוב,אלעזר שטרן,מיקי לוי,ע'דיר כמאל מריח,רם בן ברק,יואב סגלוביץ',בועז טופורובסקי,אורלי פרומן,אנדרי קוז'ינוב,עידן רול
"הצעת חוק-יסוד: הממשלה (תיקון - הגבלת כהונת ראש הממשלה)",kirill2785@gmail.com,פ/174/23,0,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085911,"לא קשור לליברליזם. קטגוריית ממשל.",,1,0,יאיר לפיד,משה יעלון,מאיר כהן,עפר שלח,אורנה ברביבאי,קארין אלהרר,יואל רזבוזוב,אלעזר שטרן,מיקי לוי,ע'דיר כמאל מריח,רם בן ברק,יואב סגלוביץ',בועז טופורובסקי,אורלי פרומן,אנדרי קוז'ינוב,עידן רול
"הצעת חוק השוואת תשלומים לחיילים בודדים ילידי ישראל וחיילים בודדים שנולדו מחוץ לישראל, התש"ף-2020",,פ/175/23,0,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085773,"ראה חוק פ/99/22 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2081582",,0,0,איתן גינזבורג
"הצעת חוק בתי קברות צבאיים (תיקון - חיילים זכאי חוק השבות), התש"ף-2020",ypz1094@gmail.com,פ/176/23,-1,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085904,"התנגדות",,0,0,אלעזר שטרן
"הצעת חוק כהונתם של ראשי גופים ביטחוניים, התש"ף-2020",,פ/177/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086136,"",,0,0,אלעזר שטרן
"הצעת חוק מענק הסתגלות מיוחד לבני 67 ומעלה (הוראת שעה - נגיף הקורונה), התש"ף-2020",,פ/178/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2087473,"",,0,0,מירב כהן
"הצעת חוק צער בעלי חיים (הגנה על בעלי חיים) (תיקון - איסור על זיווג ומכירה של כלבים וחתולים), התש"ף-2020",kirill2785@gmail.com,פ/179/23,0,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085812,"לא קשור לליברליזם. קטגוריית צער בעלי חיים.",,0,0,תמר זנדברג
"הצעת חוק התרבות והאמנות (תיקון - תקציב התרבות), התש"ף-2020",dup_laws_bot,פ/180/23,-2,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085758,"מציע לקבוע תקציב מינימום למשרד התרבות, כ0.5 מיליארד ש'ח מעל התקציב בשנה החולפת ראה חוק פ/51/22 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2081346",,1,0,עפר שלח,אורלי פרומן
"הצעת חוק להנצחת הרב עובדיה יוסף (ציון זכרו ופועלו), התש"ף-2020",,פ/181/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085722,"",,0,0,מיכאל מלכיאלי,משה אבוטבול
"הצעת חוק יום ציון לאומי לתרומתה ולפועלה של העדה הדרוזית (תיקון - חובת לימוד במוסדות חינוך), התש"ף-2020",kirill2785@gmail.com,פ/182/23,0,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085701,"לא קשור לליברליזם. קטגוריית מורשת.",,0,0,ע'דיר כמאל מריח
"הצעת חוק הרשויות המקומיות (מנהל מחלקת תרבות), התש"ף-2020",,פ/183/23,-1,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085750,"הוספת תקנים בעיריות", התערבות בחופש הפעולה של העירייה ראה חוק פ/45/22 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2081324,0,0,עפר שלח,אורלי פרומן
"הצעת חוק סדנאות הכשרה לשוויון מגדרי בגיל הרך, התש"ף-2020",kirill2785@gmail.com,פ/184/23,-2,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085867,"מבחינת ליברלית כלכלית: תקציב נוסף שמשרד החינוך יוציא.
מבחינת ליברליות חברתית: לאזרחי המידנה, להורים, לא תהיה אפשרות לבחור גן ילדים שלא יושפע מחינוך מגדרי ופמיניסטי, זה כמובן תלוי עד כמה אותם מגננות יפעלו על פי מה שמשרד החינוך ינסה להטמיע בהן. יכולות להיות פה השפעות רציניות על הדורות הבאים, שנראב את ההשפעה שלהן בעוד שנים רבות.

אני חושב שיש פה התערבות בהתנהגות טבעית והבדלים טבעיים בין נשים וגברים, וזה יכול לגרום לעיוותם. אפשר לראות את זה לדוגמה בארה'ב, שם חינוך כזה מתבצע שנים באוניברסיטאות. תחשבו מה יקרה אם מדיניוות כזו תיושם מגיל 3.
הכל כמובן תלוי בהגדרה של פמיניזם. ותלוי בדעותיו האישיות של שר החינוך האחראי, דעות שישתנו משר לשר.
מבחינת ליברלית כלכלית: תקציב נוסף שמשרד החינוך יוציא.
מבחינת ליברליות חברתית: לאזרחי המידנה, להורים, לא תהיה אפשרות לבחור גן ילדים שלא יושפע מחינוך מגדרי ופמיניסטי, זה כמובן תלוי עד כמה אותם מגננות יפעלו על פי מה שמשרד החינוך ינסה להטמיע בהן. יכולות להיות פה השפעות רציניות על הדורות הבאים, שנראב את ההשפעה שלהן בעוד שנים רבות.

אני חושב שיש פה התערבות בהתנהגות טבעית והבדלים טבעיים בין נשים וגברים, וזה יכול לגרום לעיוותם. אפשר לראות את זה לדוגמה בארה'ב, שם חינוך כזה מתבצע שנים באוניברסיטאות. תחשבו מה יקרה אם מדיניוות כזו תיושם מגיל 3.
הכל כמובן תלוי בהגדרה של פמיניזם. ותלוי בדעותיו האישיות של שר החינוך האחראי, דעות שישתנו משר לשר.
מבחינת ליברלית כלכלית: תקציב נוסף שמשרד החינוך יוציא.
מבחינת ליברליות חברתית: לאזרחי המידנה, להורים, לא תהיה אפשרות לבחור גן ילדים שלא יושפע מחינוך מגדרי ופמיניסטי, זה כמובן תלוי עד כמה אותם מגננות יפעלו על פי מה שמשרד החינוך ינסה להטמיע בהן. יכולות להיות פה השפעות רציניות על הדורות הבאים, שנראב את ההשפעה שלהן בעוד שנים רבות.

אני חושב שיש פה התערבות בהתנהגות טבעית והבדלים טבעיים בין נשים וגברים, וזה יכול לגרום לעיוותם. אפשר לראות את זה לדוגמה בארה'ב, שם חינוך כזה מתבצע שנים באוניברסיטאות. תחשבו מה יקרה אם מדיניוות כזו תיושם מגיל 3.
הכל כמובן תלוי בהגדרה של פמיניזם. ותלוי בדעותיו האישיות של שר החינוך האחראי, דעות שישתנו משר לשר.",,0,0,תמר זנדברג
"הצעת חוק צער בעלי חיים (הגנה על בעלי חיים) (תיקון - איסור מכירת פרוות), התש"ף-2020",,פ/185/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085865,"",,0,0,תמר זנדברג
"הצעת חוק חובת תשלום בשוברים, התש"ף-2020",,פ/186/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085583,"",,0,0,יעקב אשר,משה גפני,אורי מקלב
"הצעת חוק החזר גביית יתר (תיקוני חקיקה), התש"ף-2020",,פ/187/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085595,"",,0,0,יעקב אשר,משה גפני,אורי מקלב
"הצעת חוק הגנת הצרכן (תיקון - סימון תאריך ייצור ומועד תפוגה עברי), התש"ף-2020",dup_laws_bot,פ/188/23,-1,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085605,"רגולציה נוספת קטנה ומציקה ראה חוק פ/1160/22 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2081890",,0,0,יעקב אשר,משה גפני,אורי מקלב
"הצעת חוק פיקוח על מחירי מצרכים ושירותים (תיקון - פיקוח על מוצרי מזון לתינוקות), התש"ף-2020",,פ/189/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085655,"",,0,0,יעקב אשר,משה גפני,אורי מקלב
"הצעת חוק החזר גביית יתר (תיקוני חקיקה), התש"ף-2020",,פ/190/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085667,"",,0,0,עפר שלח,רם שפע
"הצעת חוק חניה לנכים (תיקון - תג נכה אישי), התש"ף-2020",dup_laws_bot,פ/191/23,1,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085675,"הקלת ביורוקרטיה שתחסוך גם מעט כסף ציבורי ראה חוק פ/1131/22 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2081463",,0,0,חוה אתי עטייה
"הצעת חוק לתיקון פקודת התעבורה (מאגר מידע של ניקוד מסוכנות לעניין נהגים מקצועיים), התש"ף-2020",,פ/192/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085684,"",,0,0,יעקב אשר,משה גפני,אורי מקלב
"הצעת חוק לתיקון פקודת התעבורה (הקמת מערך מידע וניתוח נתונים לשיפור התחבורה הציבורית), התש"ף-2020",,פ/193/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085696,"",,0,0,יעקב אשר,משה גפני,אורי מקלב
"הצעת חוק דמי נסיעה לסטודנטים בתחבורה ציבורית (תיקוני חקיקה), התש"ף-2020",,פ/194/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085724,"",,1,0,יעקב אשר,משה גפני,אורי מקלב
"הצעת חוק משק החשמל (תיקון - גביית תשלומים), התש"ף-2020",,פ/195/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085739,"",,0,0,מיכאל מלכיאלי
"הצעת חוק הגנת הצרכן (תיקון - איסור על שיווק טלפוני למספר הרשום במאגר "אל תתקשרו אלי"), התש"ף-2020",,פ/196/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085747,"",,1,0,אורי מקלב,משה גפני,יעקב אשר
"הצעת חוק הגנת הצרכן (תיקון - ביטול עסקת מכר מרחוק למתן שירותי תיירות), התש"ף-2020",kirill2785@gmail.com,פ/197/23,1,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085751,"נראה שהצעת החוק הנ'ל מטיבה גם עם עסקי תיירות ישראלים וגם עם הצרכן הישראלי.
לצרכן יהיו שתי אופציות של מוצר תיירות: עם אופציית ביטול ובלי אוציית ביטולת אבל במחיר זול יותר.
לעסק תיירות זה יטיב כי עכשיו יהיו לו פחות עסקאות שהוא חייב לתת החזר על ביטל עסקה, שהוא עצמו לא מקבל עליהן החזר מנותן שרות חיצוני.",,0,0,מיכל שיר סגמן,מיכאל מלכיאלי,איתן גינזבורג
"הצעת חוק לתיקון פקודת הבנקאות (הגבלת עמלת פירעון מוקדם של הלוואה לדיור), התש"ף-2020",,פ/198/23,-3,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085794,"ראה חוק פ/428/22 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2081877",,0,0,שלמה קרעי,יעקב אשר,משה ארבל,דסטה גדי יברקן,יעקב טסלר
"הצעת חוק הבנקאות (שירות ללקוח) (תיקון - מועדי החזר של הלוואה לדיור), התש"ף-2020",,פ/199/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085789,"",,0,0,יעקב אשר,משה גפני,אורי מקלב
"הצעת חוק הבנקאות (שירות ללקוח) (תיקון - שירות מקוון ללקוח), התש"ף-2020",,פ/200/23,,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085800,"",,0,0,יעקב אשר,משה גפני,אורי מקלב
"הצעת חוק הגנת הצרכן (תיקון - הארכת תקופת האחריות), התש"ף-2020",dup_laws_bot,פ/201/23,-2,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085809,"הארכת אחריות זה דבר שיש לו עלות. העלות תוטל על כלל הצרכניםץ פשוט חובה על כל האזרחים לרכוש מוצר יקר יותר. הרבה אנשים יעדיפו לרכוש ללא אחריות ויותר זול. ראה חוק פ/1157/22 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2081883",,0,0,יעקב אשר,משה גפני,אורי מקלב
"הצעת חוק הגנת הצרכן (תיקון - השוואת תנאי צרכן ונותן שירות בעניין החזרת טובין), התש"ף-2020",eyal1990@gmail.com,פ/202/23,-1,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085828,"התערבות נוספת בשיקול הדעת של העסק. עם זאת, ככל הנראה לא ישפיע בצורה ניכרת על העסקים ולכן רק -1.",,0,0,מיכאל מלכיאלי
"הצעת חוק הגנת הצרכן (תיקון - סימון תאריך ייצור ומועד תפוגה עברי), התש"ף-2020",dup_laws_bot,פ/203/23,-1,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085835,"עוד טיפה רגולציה על עסקים, עוד יוקר מחייה. ראה חוק פ/679/22 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2081510",,0,0,מיכאל מלכיאלי
"הצעת חוק לקידום התחרות ולצמצום הריכוזיות (תיקון - קביעת תאגיד שאינו מדווח או שותפות כחברת שכבה), התש"ף-2020",,פ/204/23,-2,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2086559,"ראה חוק פ/1380/22 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2082609",,0,0,מרב מיכאלי
"הצעת חוק הגנת הצרכן (תיקון - הגנה על צרכנים שאינם דוברי עברית), התש"ף-2020",eyal1990@gmail.com,פ/205/23,-1,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085845,"התערבות בניהול העסק. ההצעה עשויה אף לגרום למהלך ההפוך - עסקים שפרסמו בשפה שאינה עברית יפסיקו לעשות זאת כי יוטלו עליהם חובות נוספים",,0,0,מירב כהן,קטי קטרין שטרית
"הצעת חוק איסור הפליה במוצרים, בשירותים ובכניסה למקומות בידור ולמקומות ציבוריים (תיקון - קיום אירועי תרבות בהפרדה מגדרית בשל טעמי דת), התש"ף-2020",dup_laws_bot,פ/206/23,1,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085850,"נראה שהחוק מבטיח את החופש של אנשים דתיים לקיים אירועים כרצונם. ראה חוק פ/1065/22 https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2081840",,0,0,מיכאל מלכיאלי,משה אבוטבול
"הצעת חוק זכויות הדייר בדיור הציבורי (תיקון - הארכת תוקף זכאות לדירה ציבורית), התש"ף-2020",,פ/207/23,0,https://main.knesset.gov.il/Activity/Legislation/Laws/Pages/LawBill.aspx?t=lawsuggestionssearch&lawitemid=2085898,"",,0,0,חוה אתי עטייה
